id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,nama_rumah_sakit,jenis_rumah_sakit,kelas_rumah_sakit,tahun
1312,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM HARAPAN KELUARGA JABABEKA,RSU,C,2022
1313,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS AMANDA CIKARANG SELATAN,RSU,C,2022
1314,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DOKTER ADAM TALIB,RSU,C,2022
1315,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM CIBITUNG MEDIKA,RSU,C,2022
1316,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM MITRA KELUARGA CIKARANG,RSU,B,2022
1317,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM ASRI MEDIKA,RSU,D,2022
1318,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS MITRA MEDIKA NAROM,RSU,C,2022
1319,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UNI MEDIKA SETU BEKASI,RSU,C,2022
1320,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM METRO HOSPITALS,RSU,C,2022
1321,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS CAHAYA MEDIKA,RSU,D,2022
1322,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM HARAPAN MULIA,RSU,C,2022
1323,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM CIKARANG MEDIKA,RSU,C,2022
1324,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KARTIKA HUSADA SETU,RSU,C,2022
1325,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM AMANDA,RSU,C,2022
1326,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM RIDHOKA SALMA,RSU,C,2022
1327,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM PERMATA KELUARGA LIPPO CIKARANG,RSU,C,2022
1328,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM TIARA,RSU,C,2022
1329,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM MEDIROSSA 2,RSU,C,2022
1330,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM PUSPA HUSADA,RSU,D,2022
1331,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS IBU DAN ANAK GIZAR,RSIA,C,2022
1332,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM BUNDA MULIA,RSU,D,2022
1333,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KASIH INSANI SUKATANI,RSU,D,2022
1334,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS IBU DAN ANAK SAYANG BUNDA,RSIA,C,2022
1335,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM BUDI ASIH,RSU,D,2022
1336,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM TARUMAJAYA,RSU,D,2022
1337,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS EMC CIKARANG,RSU,B,2022
1338,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM PINNA,RSU,D,2022
1339,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DR. IQBALI TAUFAN,RSU,D,2022
1340,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DAERAH CABANGBUNGIN,RSU,D,2022
1341,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM PERMATA KELUARGA JABABEKA,RSU,C,2022
1342,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS GRHA MM2100,RSU,C,2022
1343,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS CENKA,RSU,C,2022
1344,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS IBU DAN ANAK AISYAH QURRATAAIN,RSIA,C,2022
1345,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS IBU DAN ANAK NURUL ANNISA,RSIA,D,2022
1346,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS ANANDA BABELAN,RSU,C,2022
1347,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS EKA BEKASI,RSU,B,2022
1348,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS HERMINA METLAND CIBITUNG,RSU,C,2022
1349,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DR. ABDUL RADJAK CIBITUNG,RSU,D,2022
1350,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS PERMATA BUNDA,RSU,C,2022
1351,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS MITRA KELUARGA DELTAMAS,RSU,C,2022
1352,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM AS-SHOFWAN,RSU,D,2022
1353,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CILILIN,RSU,C,2022
1354,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH LEMBANG,RSU,C,2022
1355,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS KARISMA CIMAREME,RSU,C,2022
1356,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM IMC,RSU,D,2022
1357,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM DAERAH CIKALONG WETAN,RSU,C,2022
1358,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK KARTINI,RSIA,C,2022
1359,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS IBU DAN ANAK GRAHA MEDIKA PADALARANG,RSIA,C,2022
1360,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS JIWA PROVINSI JAWA BARAT,RSK Jiwa,A,2022
1361,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,RS UMUM CAHYA KAWALUYAN,RSU,C,2022
1362,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,RS UMUM DAERAH PANDEGA PANGANDARAN,RSU,C,2022
1363,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM ISLAM BOGOR,RSU,C,2022
1364,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM MEDIKA DRAMAGA,RSU,C,2022
1365,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM JULIANA,RSU,C,2022
1366,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM UMMI,RSU,C,2022
1367,32,JAWA BARAT,3271,KOTA BOGOR,RS IBU DAN ANAK SAWOJAJAR,RSIA,C,2022
1368,32,JAWA BARAT,3271,KOTA BOGOR,RS IBU DAN ANAK BUNDA SURYATNI,RSIA,C,2022
1369,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM SILOAM HOSPITALS BOGOR,RSU,C,2022
1370,32,JAWA BARAT,3271,KOTA BOGOR,BOGOR SENIOR HOSPITAL,RSU,D,2022
1371,32,JAWA BARAT,3271,KOTA BOGOR,RS IBU DAN ANAK NURAIDA,RSIA,C,2022
1372,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM PMI BOGOR,RSU,B,2022
1373,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM SALAK,RSU,C,2022
1374,32,JAWA BARAT,3271,KOTA BOGOR,RS JIWA DR. H. MARZOEKI MAHDI,RSK Jiwa,A,2022
1375,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM AZRA,RSU,C,2022
1376,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM DAERAH KOTA BOGOR,RSU,B,2022
1377,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM HERMINA BOGOR,RSU,B,2022
1378,32,JAWA BARAT,3271,KOTA BOGOR,BMC MAYAPADA HOSPITAL,RSU,C,2022
1379,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM MELANIA,RSU,C,2022
1380,32,JAWA BARAT,3271,KOTA BOGOR,RS IBU DAN ANAK PASUTRI,RSIA,C,2022
1381,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM VANIA,RSU,C,2022
1382,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM MULIA PAJAJARAN,RSU,C,2022
1383,32,JAWA BARAT,3271,KOTA BOGOR,RS UMUM BHAYANGKARA TK IV BOGOR,RSU,D,2022
1384,32,JAWA BARAT,3271,KOTA BOGOR,RS GRAHA MEDIKA BOGOR,RSU,C,2022
1385,32,JAWA BARAT,3272,KOTA SUKABUMI,"RS UMUM DAERAH R. SYAMSUDIN, SH",RSU,B,2022
1386,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,RSU,C,2022
1387,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM RIDOGALIH,RSU,D,2022
1388,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM ASSYIFA SUKABUMI,RSU,C,2022
1389,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM KARTIKA KASIH,RSU,C,2022
1390,32,JAWA BARAT,3272,KOTA SUKABUMI,RS UMUM DAERAH AL-MULK,RSU,D,2022
1391,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM KEBONJATI,RSU,C,2022
1392,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM HUMANA PRIMA,RSU,C,2022
1393,32,JAWA BARAT,3273,KOTA BANDUNG,RS GIGI DAN MULUT MARANATHA,RSK GM,B,2022
1394,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK GRHA BUNDA,RSIA,C,2022
1395,32,JAWA BARAT,3273,KOTA BANDUNG,RS MATA BANDUNG EYE CENTER,RSK Mata,C,2022
1396,32,JAWA BARAT,3273,KOTA BANDUNG,RS KARTINI,RSU,D,2022
1397,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM PUSAT DR. HASAN SADIKIN,RSU,A,2022
1398,32,JAWA BARAT,3273,KOTA BANDUNG,RSU BHAYANGKARA TK. II SARTIKA ASIH,RSU,B,2022
1399,32,JAWA BARAT,3273,KOTA BANDUNG,RSAU DR. M. SALAMUN,RSU,B,2022
1400,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM IMMANUEL BANDUNG,RSU,B,2022
1401,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM SANTO YUSUP,RSU,C,2022
1402,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM SANTO BORROMEUS,RSU,B,2022
1403,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM ADVENT BANDUNG,RSU,B,2022
1404,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM PINDAD,RSU,C,2022
1405,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM MUHAMMADIYAH,RSU,C,2022
1406,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM BUNGSU,RSU,D,2022
1407,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM RAJAWALI,RSU,C,2022
1408,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM HERMINA ARCAMANIK,RSU,C,2022
1409,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK LIMIJATI,RSIA,B,2022
1410,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM TK. IV 03.07.03 SARININGSIH,RSU,D,2022
1411,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS MATA CICENDO,RSK Mata,A,2022
1412,32,JAWA BARAT,3273,KOTA BANDUNG,RS PARU DR. H. A. ROTINSULU,RSK PARU,A,2022
1413,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM DAERAH BANDUNG KIWARI,RSU,B,2022
1414,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM DAERAH KOTA BANDUNG,RSU,B,2022
1415,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM AL-ISLAM BANDUNG,RSU,B,2022
1416,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS BEDAH HALMAHERA SIAGA,RSK BEDAH,C,2022
1417,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS GINJAL NY. R. A. HABIBIE,RSK GINJAL,C,2022
1418,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS GIGI DAN MULUT UNPAD,RSK GM,A,2022
1419,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM SANTOSA HOSPITAL BANDUNG CENTRAL,RSU,A,2022
1420,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK MELINDA,RSIA,C,2022
1421,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM HERMINA PASTEUR,RSU,B,2022
1422,32,JAWA BARAT,3273,KOTA BANDUNG,RS KHUSUS GIGI DAN MULUT KOTA BANDUNG,RSK GM,B,2022
1423,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK HARAPAN BUNDA BANDUNG,RSIA,C,2022
1424,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM SANTOSA HOSPITAL BANDUNG KOPO,RSU,A,2022
1425,32,JAWA BARAT,3273,KOTA BANDUNG,RS UMUM MELINDA 2,RSU,C,2022
1426,32,JAWA BARAT,3273,KOTA BANDUNG,RS IBU DAN ANAK AL ISLAM,RSIA,C,2022
1427,32,JAWA BARAT,3273,KOTA BANDUNG,RS EDELWEISS,RSU,C,2022
1428,32,JAWA BARAT,3273,KOTA BANDUNG,RS JANTUNG DAN PEMBULUH DARAH PARAMARTA,RSK JANTUNG,C,2022
1429,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM DAERAH GUNUNG JATI,RSU,B,2022
1430,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM TK. III CIREMAI,RSU,B,2022
1431,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUN PANTI ABDI DHARMA,RSU,D,2022
1432,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM PELABUHAN CIREBON,RSU,C,2022
1433,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM PUTERA BAHAGIA,RSU,C,2022
1434,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI LUHUR,RSU,Belum Ditetapkan,2022
1435,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM SUMBER KASIH,RSU,C,2022
1436,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM BUDI ASTA,RSU,D,2022
1437,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MUHAMMADIYAH,RSU,D,2022
1438,32,JAWA BARAT,3274,KOTA CIREBON,RS UMUM MEDIMAS,RSU,C,2022
1439,32,JAWA BARAT,3274,KOTA CIREBON,RS IBU DAN ANAK CAHAYA BUNDA,RSIA,C,2022
1440,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM RAWA LUMBU,RSU,C,2022
1441,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANANDA,RSU,B,2022
1442,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ST. ELISABETH,RSU,C,2022
1443,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA CIBUBUR,RSU,B,2022
1444,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA GALAXY,RSU,C,2022
1445,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK TAMAN HARAPAN BARU,RSIA,C,2022
1446,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA MEDIKA,RSU,C,2022
1447,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARTIKA HUSADA,RSU,C,2022
1448,32,JAWA BARAT,3275,KOTA BEKASI,RS DOKTER ADAM TALIB CIKUNIR,RSU,C,2022
1449,32,JAWA BARAT,3275,KOTA BEKASI,RS EMC PEKAYON,RSU,C,2022
1450,32,JAWA BARAT,3275,KOTA BEKASI,RS MITRA KELUARGA PRATAMA,RSU,C,2022
1451,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,RSU,B,2022
1452,32,JAWA BARAT,3275,KOTA BEKASI,RS KARUNIA KASIH,RSU,C,2022
1453,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MEKAR SARI BEKASI,RSU,C,2022
1454,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM SENTOSA,RSU,C,2022
1455,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MASMITRA,RSU,C,2022
1456,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI TIMUR,RSU,B,2022
1457,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JUWITA,RSU,C,2022
1458,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM TAMAN HARAPAN BARU,RSU,C,2022
1459,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM KARYA MEDIKA BANTAR GEBANG,RSU,C,2022
1460,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM SATRIA MEDIKA,RSU,C,2022
1461,32,JAWA BARAT,3275,KOTA BEKASI,RS HELSA,RSU,C,2022
1462,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM BEKASI TIMUR,RSU,C,2022
1463,32,JAWA BARAT,3275,KOTA BEKASI,RS MUSTIKA MEDIKA BEKASI,RSU,D,2022
1464,32,JAWA BARAT,3275,KOTA BEKASI,RS PRIMAYA BEKASI UTARA,RSU,C,2022
1465,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH JATISAMPURNA,RSU,D,2022
1466,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH PONDOKGEDE,RSU,D,2022
1467,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH BANTAR GEBANG,RSU,D,2022
1468,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH TELUK PUCUNG,RSU,D,2022
1469,32,JAWA BARAT,3275,KOTA BEKASI,RS SETO HASBADI,RSU,D,2022
1470,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI BARAT,RSU,B,2022
1471,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA BEKASI,RSU,B,2022
1472,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BHAKTI KARTINI,RSU,C,2022
1473,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA BEKASI,RSU,C,2022
1474,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BELLA,RSU,C,2022
1475,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM GRAHA JUANDA,RSU,C,2022
1476,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA,RSU,C,2022
1477,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JATI SAMPURNA,RSU,C,2022
1478,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ISLAM DR. SUBKI ABDULKADIR,RSU,D,2022
1479,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM BEKASI SEPANJANG JAYA,RSU,C,2022
1480,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA CIBUBUR,RSU,C,2022
1481,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK SELASIH MEDIKA,RSIA,C,2022
1482,32,JAWA BARAT,3275,KOTA BEKASI,RS PRIMAYA,RSU,B,2022
1483,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK RINOVA INTAN,RSIA,C,2022
1484,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HARAPAN DEPOK,RSU,D,2022
1485,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BHAKTI YUDHA,RSU,C,2022
1486,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM TUGU IBU,RSU,C,2022
1487,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM PURI CINERE,RSU,B,2022
1488,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HERMINA DEPOK,RSU,B,2022
1489,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK TUMBUH KEMBANG,RSIA,C,2022
1490,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM MEILIA,RSU,B,2022
1491,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BUNDA MARGONDA,RSU,C,2022
1492,32,JAWA BARAT,3276,KOTA DEPOK,RS UNIVERSITAS INDONESIA,RSU,B,2022
1493,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM SENTRA MEDIKA,RSU,B,2022
1494,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM MITRA KELUARGA DEPOK,RSU,C,2022
1495,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BHAYANGKARA BRIMOB,RSU,C,2022
1496,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM GRHA PERMATA IBU,RSU,C,2022
1497,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM DAERAH KOTA DEPOK,RSU,C,2022
1498,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM SIMPANGAN DEPOK,RSU,C,2022
1499,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HASANAH GRAHA AFIAH,RSU,C,2022
1500,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK ASYIFA DEPOK,RSIA,C,2022
1501,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK SETYA BHAKTI,RSIA,C,2022
1502,32,JAWA BARAT,3276,KOTA DEPOK,RS JANTUNG DIAGRAM,RSK JANTUNG,B,2022
1503,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM PERMATA DEPOK,RSU,C,2022
1504,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM CITRA MEDIKA DEPOK,RSU,C,2022
1505,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM CITRA ARAFIQ,RSU,C,2022
1506,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BUNDA ALIYAH,RSU,C,2022
1507,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BRAWIJAYA BOJONGSARI,RSU,D,2022
1508,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM CITRA ARAFIQ SAWANGAN,RSU,C,2022
1509,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM MITRA KASIH,RSU,C,2022
1510,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM MITRA ANUGRAH LESTARI,RSU,C,2022
1511,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM AVISENA,RSU,C,2022
1512,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM DAERAH CIBABAT,RSU,B,2022
1513,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM KASIH BUNDA,RSU,C,2022
1514,32,JAWA BARAT,3277,KOTA CIMAHI,RS GIGI DAN MULUT PENDIDIKAN UNJANI,RSK GM,B,2022
1515,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM BAROS,RSU,D,2022
1516,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM TK. II DUSTIRA,RSU,B,2022
1517,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM DAERAH DR. SOEKARDJO,RSU,B,2022
1518,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM ISLAM HJ. SITI MUNIROH,RSU,D,2022
1519,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM JASA KARTINI,RSU,C,2022
1520,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS IBU DAN ANAK DR. HJ. KARMINI EH,RSIA,C,2022
1521,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM DAERAH BANJAR,RSU,B,2022
1522,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM MITRA IDAMAN,RSU,D,2022
1523,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM BANJAR PATROMAN,RSU,D,2022
1524,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM DAERAH ASIH HUSADA LENGENSARI,RSU,D,2022
1525,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS PARU DR. M. GOENAWAN PARTOWIDIGDO,RSK PARU,A,2023
1526,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CIBINONG,RSU,B,2023
1527,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CIAWI,RSU,B,2023
1528,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH LEUWILIANG,RSU,B,2023
1529,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM ANNISA,RSU,C,2023
1530,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM BINA HUSADA,RSU,C,2023
1531,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK CITRA INSANI,RSIA,C,2023
1532,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM FAMILY MEDICAL CENTER,RSU,C,2023
1533,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM MARY CILEUNGSI HIJAU,RSU,C,2023
1534,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM MH. THAMRIN,RSU,C,2023
1535,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM CITAMA,RSU,C,2023
1536,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM SENTRA MEDIKA CIBINONG,RSU,B,2023
1537,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS SENTOSA,RSU,C,2023
1538,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CILEUNGSI,RSU,B,2023
1539,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM RUMAH SEHAT TERPADU DOMPET DHUAFA,RSU,C,2023
1540,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DR. SISMADI,RSU,C,2023
1541,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM HERMINA MEKARSARI,RSU,C,2023
1542,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK ASSALAM,RSIA,C,2023
1543,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK KENARI GRAHA MEDIKA,RSIA,C,2023
1544,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM PERMATA JONGGOL,RSU,C,2023
1545,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM KARYA BHAKTI PRATIWI,RSU,C,2023
1546,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS EMC SENTUL,RSU,B,2023
1547,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM ASYSYIFAA,RSU,C,2023
1548,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS HELSA CITEUREUP,RSU,C,2023
1549,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS HARAPAN SEHATI,RSU,C,2023
1550,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS EKA HOSPITAL,RSU,B,2023
1551,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS PENA 98,RSU,C,2023
1552,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS ISLAM AYSHA,RSU,C,2023
1553,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DR. MUHAMAD HASSAN TOTO,RSU,C,2023
1554,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM TRIMITRA,RSU,C,2023
1555,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH SEKARWANGI,RSU,B,2023
1556,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH PALABUHANRATU,RSU,C,2023
